date,state,count
2020-09-27,Uttar Pradesh,4250.0
2020-09-28,Uttar Pradesh,3790.0
2020-09-29,Uttar Pradesh,3981.0
2020-09-30,Uttar Pradesh,4226.0
2020-10-01,Uttar Pradesh,4019.0
2020-10-02,Uttar Pradesh,3894.0
2020-10-03,Uttar Pradesh,3631.0
2020-10-04,Uttar Pradesh,3840.0
2020-10-05,Uttar Pradesh,2971.0
2020-10-06,Uttar Pradesh,3500.0
2020-10-07,Uttar Pradesh,3389.0
2020-10-08,Uttar Pradesh,3133.0
2020-10-09,Uttar Pradesh,3207.0
2020-10-10,Uttar Pradesh,3046.0
2020-10-11,Uttar Pradesh,3267.0
2020-10-12,Uttar Pradesh,2182.0
2020-10-13,Uttar Pradesh,2957.0
2020-10-14,Uttar Pradesh,2593.0
2020-10-15,Uttar Pradesh,2672.0
2020-10-16,Uttar Pradesh,2552.0
2020-10-17,Uttar Pradesh,2725.0
2020-10-18,Uttar Pradesh,2486.0
2020-10-19,Uttar Pradesh,1719.0
2020-10-20,Uttar Pradesh,2289.0
2020-10-21,Uttar Pradesh,2321.0
2020-10-22,Uttar Pradesh,2383.0
2020-10-23,Uttar Pradesh,2202.0
2020-10-24,Uttar Pradesh,2178.0
2020-10-25,Uttar Pradesh,2032.0
2020-10-26,Uttar Pradesh,1798.0
2020-10-27,Uttar Pradesh,1986.0
2020-10-28,Uttar Pradesh,1980.0
2020-10-29,Uttar Pradesh,1861.0
2020-10-30,Uttar Pradesh,2187.0
2020-10-31,Uttar Pradesh,1781.0
2020-11-01,Uttar Pradesh,1969.0
2020-11-02,Uttar Pradesh,1777.0
2020-11-03,Uttar Pradesh,1726.0
2020-11-04,Uttar Pradesh,2167.0
2020-11-05,Uttar Pradesh,1852.0
2020-11-06,Uttar Pradesh,2173.0
2020-11-07,Uttar Pradesh,1894.0
2020-11-08,Uttar Pradesh,2142.0
2020-11-09,Uttar Pradesh,1627.0
2020-11-10,Uttar Pradesh,2121.0
2020-11-11,Uttar Pradesh,1848.0
2020-11-12,Uttar Pradesh,2265.0
2020-11-13,Uttar Pradesh,2178.0
2020-11-14,Uttar Pradesh,2301.0
2020-11-15,Uttar Pradesh,1401.0
2020-11-16,Uttar Pradesh,1546.0
2020-11-17,Uttar Pradesh,1420.0
2020-11-18,Uttar Pradesh,2346.0
2020-11-19,Uttar Pradesh,2532.0
2020-11-20,Uttar Pradesh,2840.0
2020-11-21,Uttar Pradesh,2235.0
2020-11-22,Uttar Pradesh,2557.0
2020-11-23,Uttar Pradesh,2053.0
2020-11-24,Uttar Pradesh,2217.0
2020-11-25,Uttar Pradesh,2305.0
2020-11-26,Uttar Pradesh,2094.0
2020-11-27,Uttar Pradesh,2298.0
2020-11-28,Uttar Pradesh,2152.0
2020-11-29,Uttar Pradesh,1974.0
2020-11-30,Uttar Pradesh,2015.0
2020-12-01,Uttar Pradesh,1657.0
2020-12-02,Uttar Pradesh,1763.0
2020-12-03,Uttar Pradesh,1920.0
2020-12-04,Uttar Pradesh,1951.0
2020-12-05,Uttar Pradesh,1833.0
2020-12-06,Uttar Pradesh,1932.0
2020-12-07,Uttar Pradesh,1453.0
2020-12-08,Uttar Pradesh,1776.0
2020-12-09,Uttar Pradesh,1326.0
2020-12-10,Uttar Pradesh,1662.0
2020-12-11,Uttar Pradesh,1561.0
2020-12-12,Uttar Pradesh,1410.0
2020-12-13,Uttar Pradesh,1424.0
2020-12-14,Uttar Pradesh,1172.0
2020-12-15,Uttar Pradesh,1336.0
2020-12-16,Uttar Pradesh,1199.0
2020-12-17,Uttar Pradesh,1528.0
2020-12-18,Uttar Pradesh,1405.0
2020-12-19,Uttar Pradesh,1205.0
2020-12-20,Uttar Pradesh,1230.0
2020-12-21,Uttar Pradesh,990.0
2020-12-22,Uttar Pradesh,1203.0
2020-12-23,Uttar Pradesh,818.0
2020-12-24,Uttar Pradesh,1126.0
2020-12-25,Uttar Pradesh,1214.0
2020-12-26,Uttar Pradesh,1098.0
2020-12-27,Uttar Pradesh,900.0
2020-12-28,Uttar Pradesh,940.0
2020-12-29,Uttar Pradesh,1021.0
2020-12-30,Uttar Pradesh,1025.0
2020-12-31,Uttar Pradesh,0.0
2021-01-01,Uttar Pradesh,1786.0
2021-01-02,Uttar Pradesh,682.0
2021-01-03,Uttar Pradesh,737.0
2021-01-04,Uttar Pradesh,711.0
2021-01-05,Uttar Pradesh,729.0
2021-01-06,Uttar Pradesh,729.0
2021-01-07,Uttar Pradesh,503.0
2021-01-08,Uttar Pradesh,767.0
2021-01-09,Uttar Pradesh,1286.0
2021-01-10,Uttar Pradesh,275.0
2021-01-11,Uttar Pradesh,509.0
2021-01-12,Uttar Pradesh,495.0
2021-01-13,Uttar Pradesh,466.0
2021-01-14,Uttar Pradesh,501.0
2021-01-15,Uttar Pradesh,472.0
2021-01-16,Uttar Pradesh,523.0
2021-01-17,Uttar Pradesh,391.0
2021-01-18,Uttar Pradesh,376.0
2021-01-19,Uttar Pradesh,334.0
2021-01-20,Uttar Pradesh,390.0
2021-01-21,Uttar Pradesh,195.0
2021-01-22,Uttar Pradesh,303.0
2021-01-23,Uttar Pradesh,319.0
2021-01-24,Uttar Pradesh,268.0
2021-01-25,Uttar Pradesh,194.0
2021-01-26,Uttar Pradesh,301.0
2021-01-27,Uttar Pradesh,168.0
2021-01-28,Uttar Pradesh,248.0
2021-01-29,Uttar Pradesh,213.0
2021-01-30,Uttar Pradesh,242.0
2021-01-31,Uttar Pradesh,220.0
2021-02-01,Uttar Pradesh,171.0
2021-02-02,Uttar Pradesh,172.0
2021-02-03,Uttar Pradesh,195.0
2021-02-04,Uttar Pradesh,133.0
2021-02-05,Uttar Pradesh,158.0
2021-02-06,Uttar Pradesh,144.0
2021-02-07,Uttar Pradesh,113.0
2021-02-08,Uttar Pradesh,70.0
2021-02-09,Uttar Pradesh,107.0
2021-02-10,Uttar Pradesh,121.0
2021-02-11,Uttar Pradesh,215.0
2021-02-12,Uttar Pradesh,103.0
2021-02-13,Uttar Pradesh,88.0
2021-02-14,Uttar Pradesh,101.0
2021-02-15,Uttar Pradesh,58.0
2021-02-16,Uttar Pradesh,105.0
2021-02-17,Uttar Pradesh,57.0
2021-02-18,Uttar Pradesh,143.0
2021-02-19,Uttar Pradesh,39.0
2021-02-20,Uttar Pradesh,114.0
2021-02-21,Uttar Pradesh,79.0
2021-02-22,Uttar Pradesh,0.0
2021-02-23,Uttar Pradesh,190.0
2021-02-24,Uttar Pradesh,128.0
2021-02-25,Uttar Pradesh,129.0
2021-02-26,Uttar Pradesh,118.0
2021-02-27,Uttar Pradesh,77.0
2021-02-28,Uttar Pradesh,100.0
2021-03-01,Uttar Pradesh,81.0
2021-03-02,Uttar Pradesh,103.0
2021-03-03,Uttar Pradesh,77.0
2021-03-04,Uttar Pradesh,119.0
2021-03-05,Uttar Pradesh,127.0
2021-03-06,Uttar Pradesh,130.0
2021-03-07,Uttar Pradesh,115.0
2021-03-08,Uttar Pradesh,101.0
2021-03-09,Uttar Pradesh,147.0
2021-03-10,Uttar Pradesh,121.0
2021-03-11,Uttar Pradesh,143.0
2021-03-12,Uttar Pradesh,167.0
2021-03-13,Uttar Pradesh,0.0
2021-03-14,Uttar Pradesh,332.0
2021-03-15,Uttar Pradesh,151.0
2021-03-16,Uttar Pradesh,214.0
2021-03-17,Uttar Pradesh,260.0
2021-03-18,Uttar Pradesh,314.0
2021-03-19,Uttar Pradesh,380.0
2021-03-20,Uttar Pradesh,441.0
2021-03-21,Uttar Pradesh,488.0
2021-03-22,Uttar Pradesh,538.0
2021-03-23,Uttar Pradesh,633.0
2021-03-24,Uttar Pradesh,734.0
2021-03-25,Uttar Pradesh,830.0
2021-03-26,Uttar Pradesh,1028.0
2021-03-27,Uttar Pradesh,1050.0
2021-03-28,Uttar Pradesh,1447.0
2021-03-29,Uttar Pradesh,1280.0
2021-03-30,Uttar Pradesh,918.0
2021-03-31,Uttar Pradesh,1198.0
2021-04-01,Uttar Pradesh,2589.0
2021-04-02,Uttar Pradesh,2953.0
2021-04-03,Uttar Pradesh,3187.0
2021-04-04,Uttar Pradesh,4136.0
2021-04-05,Uttar Pradesh,3974.0
2021-04-06,Uttar Pradesh,5895.0
2021-04-07,Uttar Pradesh,6002.0
2021-04-08,Uttar Pradesh,8474.0
2021-04-09,Uttar Pradesh,9587.0
2021-04-10,Uttar Pradesh,12748.0
2021-04-11,Uttar Pradesh,15276.0
2021-04-12,Uttar Pradesh,13604.0
2021-04-13,Uttar Pradesh,17963.0
2021-04-14,Uttar Pradesh,20439.0
2021-04-15,Uttar Pradesh,22339.0
2021-04-16,Uttar Pradesh,27360.0
2021-04-17,Uttar Pradesh,27334.0
2021-04-18,Uttar Pradesh,30566.0
2021-04-19,Uttar Pradesh,28211.0
2021-04-20,Uttar Pradesh,29574.0
2021-04-21,Uttar Pradesh,33106.0
2021-04-22,Uttar Pradesh,34254.0
2021-04-23,Uttar Pradesh,36605.0
2021-04-24,Uttar Pradesh,37944.0
2021-04-25,Uttar Pradesh,35311.0
2021-04-26,Uttar Pradesh,33551.0
2021-04-27,Uttar Pradesh,32921.0
2021-04-28,Uttar Pradesh,29751.0
2021-04-29,Uttar Pradesh,35104.0
2021-04-30,Uttar Pradesh,34372.0
2021-05-01,Uttar Pradesh,30180.0
2021-05-02,Uttar Pradesh,30857.0
2021-05-03,Uttar Pradesh,29052.0
2021-05-04,Uttar Pradesh,25770.0
2021-05-05,Uttar Pradesh,31111.0
2021-05-06,Uttar Pradesh,26622.0
2021-05-07,Uttar Pradesh,27763.0
2021-05-08,Uttar Pradesh,26636.0
2021-05-09,Uttar Pradesh,23175.0
2021-05-10,Uttar Pradesh,21277.0
2021-05-11,Uttar Pradesh,20445.0
2021-05-12,Uttar Pradesh,18023.0
2021-05-13,Uttar Pradesh,17745.0
2021-05-14,Uttar Pradesh,15647.0
2021-05-15,Uttar Pradesh,12513.0
2021-05-16,Uttar Pradesh,10505.0
2021-05-17,Uttar Pradesh,9345.0
2021-05-18,Uttar Pradesh,8673.0
2021-05-19,Uttar Pradesh,7186.0
2021-05-20,Uttar Pradesh,6681.0
2021-05-21,Uttar Pradesh,7682.0
2021-05-22,Uttar Pradesh,5964.0
2021-05-23,Uttar Pradesh,4715.0
2021-05-24,Uttar Pradesh,3894.0
2021-05-25,Uttar Pradesh,3723.0
2021-05-26,Uttar Pradesh,3176.0
2021-05-27,Uttar Pradesh,3178.0
2021-05-28,Uttar Pradesh,2276.0
2021-05-29,Uttar Pradesh,2014.0
2021-05-30,Uttar Pradesh,1864.0
2021-05-31,Uttar Pradesh,1472.0
2021-06-01,Uttar Pradesh,1221.0
2021-06-02,Uttar Pradesh,1283.0
2021-06-03,Uttar Pradesh,1220.0
2021-06-04,Uttar Pradesh,1112.0
2021-06-05,Uttar Pradesh,1028.0
2021-06-06,Uttar Pradesh,1037.0
2021-06-07,Uttar Pradesh,694.0
2021-06-08,Uttar Pradesh,705.0
2021-06-09,Uttar Pradesh,688.0
2021-06-10,Uttar Pradesh,596.0
2021-06-11,Uttar Pradesh,596.0
2021-06-12,Uttar Pradesh,504.0
2021-06-13,Uttar Pradesh,452.0
2021-06-14,Uttar Pradesh,313.0
2021-06-15,Uttar Pradesh,270.0
2021-06-16,Uttar Pradesh,251.0
2021-06-17,Uttar Pradesh,275.0
2021-06-18,Uttar Pradesh,149.0
2021-06-19,Uttar Pradesh,257.0
2021-06-20,Uttar Pradesh,219.0
2021-06-21,Uttar Pradesh,118.0
2021-06-22,Uttar Pradesh,202.0
2021-06-23,Uttar Pradesh,112.0
2021-06-24,Uttar Pradesh,224.0
2021-06-25,Uttar Pradesh,206.0
2021-06-26,Uttar Pradesh,164.0
2021-06-27,Uttar Pradesh,212.0
2021-06-28,Uttar Pradesh,183.0
2021-06-29,Uttar Pradesh,172.0
2021-06-30,Uttar Pradesh,156.0
2021-07-01,Uttar Pradesh,145.0
2021-07-02,Uttar Pradesh,132.0
2021-07-03,Uttar Pradesh,111.0
2021-07-04,Uttar Pradesh,126.0
2021-07-05,Uttar Pradesh,118.0
2021-07-06,Uttar Pradesh,79.0
2021-07-07,Uttar Pradesh,116.0
2021-07-08,Uttar Pradesh,110.0
2021-07-09,Uttar Pradesh,83.0
2021-07-10,Uttar Pradesh,98.0
2021-07-11,Uttar Pradesh,125.0
2021-07-12,Uttar Pradesh,96.0
2021-07-13,Uttar Pradesh,56.0
2021-07-14,Uttar Pradesh,83.0
2021-07-15,Uttar Pradesh,70.0
2021-07-16,Uttar Pradesh,86.0
2021-07-17,Uttar Pradesh,81.0
2021-07-18,Uttar Pradesh,25.0
2021-07-19,Uttar Pradesh,37.0
2021-07-20,Uttar Pradesh,69.0
2021-07-21,Uttar Pradesh,52.0
2021-07-22,Uttar Pradesh,52.0
2021-07-23,Uttar Pradesh,57.0
2021-07-24,Uttar Pradesh,38.0
2021-07-25,Uttar Pradesh,6.0
2021-07-26,Uttar Pradesh,50.0
2021-07-27,Uttar Pradesh,18.0
2021-07-28,Uttar Pradesh,87.0
2021-07-29,Uttar Pradesh,60.0
2021-07-30,Uttar Pradesh,37.0
2021-07-31,Uttar Pradesh,31.0
2021-08-01,Uttar Pradesh,35.0
2021-08-02,Uttar Pradesh,24.0
2021-08-03,Uttar Pradesh,62.0
2021-08-04,Uttar Pradesh,61.0
2021-08-05,Uttar Pradesh,26.0
2021-08-06,Uttar Pradesh,40.0
2021-08-07,Uttar Pradesh,27.0
2021-08-08,Uttar Pradesh,56.0
2021-08-09,Uttar Pradesh,21.0
2021-08-10,Uttar Pradesh,19.0
2021-08-11,Uttar Pradesh,24.0
2021-08-12,Uttar Pradesh,15.0
2021-08-13,Uttar Pradesh,25.0
2021-08-14,Uttar Pradesh,42.0
2021-08-15,Uttar Pradesh,30.0
2021-08-16,Uttar Pradesh,17.0
2021-08-17,Uttar Pradesh,26.0
2021-08-18,Uttar Pradesh,34.0
2021-08-19,Uttar Pradesh,25.0
2021-08-20,Uttar Pradesh,26.0
2021-08-21,Uttar Pradesh,24.0
2021-08-22,Uttar Pradesh,19.0
2021-08-23,Uttar Pradesh,7.0
2021-08-24,Uttar Pradesh,26.0
2021-08-25,Uttar Pradesh,30.0
2021-08-26,Uttar Pradesh,10.0
2021-08-27,Uttar Pradesh,16.0
2021-08-28,Uttar Pradesh,26.0
2021-08-29,Uttar Pradesh,14.0
2021-08-30,Uttar Pradesh,23.0
2021-08-31,Uttar Pradesh,64.0
2021-09-01,Uttar Pradesh,16.0
2021-09-02,Uttar Pradesh,35.0
2021-09-03,Uttar Pradesh,15.0
2021-09-04,Uttar Pradesh,26.0
2021-09-05,Uttar Pradesh,18.0
2021-09-06,Uttar Pradesh,12.0
2021-09-07,Uttar Pradesh,22.0
2021-09-08,Uttar Pradesh,15.0
2021-09-09,Uttar Pradesh,9.0
2021-09-10,Uttar Pradesh,9.0
2021-09-11,Uttar Pradesh,14.0
2021-09-12,Uttar Pradesh,21.0
2021-09-13,Uttar Pradesh,8.0
2021-09-14,Uttar Pradesh,32.0
2021-09-15,Uttar Pradesh,18.0
2021-09-16,Uttar Pradesh,23.0
2021-09-17,Uttar Pradesh,15.0
2021-09-18,Uttar Pradesh,0.0
2021-09-19,Uttar Pradesh,26.0
2021-09-20,Uttar Pradesh,11.0
2021-09-21,Uttar Pradesh,13.0
2021-09-22,Uttar Pradesh,15.0
2021-09-23,Uttar Pradesh,11.0
2021-09-24,Uttar Pradesh,28.0
2021-09-25,Uttar Pradesh,14.0
2021-09-26,Uttar Pradesh,11.0
2021-09-27,Uttar Pradesh,6.0
2021-09-28,Uttar Pradesh,16.0
2021-09-29,Uttar Pradesh,6.0
2021-09-30,Uttar Pradesh,0.0
2021-10-01,Uttar Pradesh,35.0
2021-10-02,Uttar Pradesh,0.0
2021-10-03,Uttar Pradesh,22.0
2021-10-04,Uttar Pradesh,16.0
2021-10-05,Uttar Pradesh,20.0
2021-10-06,Uttar Pradesh,9.0
2021-10-07,Uttar Pradesh,15.0
2021-10-08,Uttar Pradesh,11.0
2021-10-09,Uttar Pradesh,0.0
2021-10-10,Uttar Pradesh,26.0
2021-10-11,Uttar Pradesh,11.0
2021-10-12,Uttar Pradesh,20.0
2021-10-13,Uttar Pradesh,11.0
2021-10-14,Uttar Pradesh,12.0
2021-10-15,Uttar Pradesh,6.0
2021-10-16,Uttar Pradesh,5.0
2021-10-17,Uttar Pradesh,9.0
2021-10-18,Uttar Pradesh,0.0
2021-10-19,Uttar Pradesh,19.0
2021-10-20,Uttar Pradesh,11.0
2021-10-21,Uttar Pradesh,10.0
2021-10-22,Uttar Pradesh,0.0
2021-10-23,Uttar Pradesh,14.0
2021-10-24,Uttar Pradesh,13.0
2021-10-25,Uttar Pradesh,2.0
2021-10-26,Uttar Pradesh,4.0
2021-10-27,Uttar Pradesh,13.0
2021-10-28,Uttar Pradesh,11.0
2021-10-29,Uttar Pradesh,9.0
2021-10-30,Uttar Pradesh,18.0
2021-10-31,Uttar Pradesh,6.0
2020-03-15,Uttarakhand,1.0
2020-03-16,Uttarakhand,0.0
2020-03-17,Uttarakhand,0.0
2020-03-18,Uttarakhand,0.0
2020-03-19,Uttarakhand,2.0
2020-03-20,Uttarakhand,0.0
2020-03-21,Uttarakhand,0.0
2020-03-22,Uttarakhand,0.0
2020-03-23,Uttarakhand,1.0
2020-03-24,Uttarakhand,0.0
2020-03-25,Uttarakhand,1.0
2020-03-26,Uttarakhand,0.0
2020-03-27,Uttarakhand,0.0
2020-03-28,Uttarakhand,1.0
2020-03-29,Uttarakhand,1.0
2020-03-30,Uttarakhand,0.0
2020-03-31,Uttarakhand,0.0
2020-04-01,Uttarakhand,0.0
2020-04-02,Uttarakhand,3.0
2020-04-03,Uttarakhand,6.0
2020-04-04,Uttarakhand,6.0
2020-04-05,Uttarakhand,4.0
2020-04-06,Uttarakhand,5.0
2020-04-07,Uttarakhand,0.0
2020-04-08,Uttarakhand,4.0
2020-04-09,Uttarakhand,0.0
2020-04-10,Uttarakhand,0.0
2020-04-11,Uttarakhand,0.0
2020-04-12,Uttarakhand,0.0
2020-04-13,Uttarakhand,0.0
2020-04-14,Uttarakhand,2.0
2020-04-15,Uttarakhand,0.0
2020-04-16,Uttarakhand,0.0
2020-04-17,Uttarakhand,3.0
2020-04-18,Uttarakhand,2.0
2020-04-19,Uttarakhand,2.0
2020-04-20,Uttarakhand,2.0
2020-04-21,Uttarakhand,0.0
2020-04-22,Uttarakhand,0.0
2020-04-23,Uttarakhand,1.0
2020-04-24,Uttarakhand,1.0
2020-04-25,Uttarakhand,0.0
2020-04-26,Uttarakhand,3.0
2020-04-27,Uttarakhand,0.0
2020-04-28,Uttarakhand,3.0
2020-04-29,Uttarakhand,1.0
2020-04-30,Uttarakhand,2.0
2020-05-01,Uttarakhand,0.0
2020-05-02,Uttarakhand,2.0
2020-05-03,Uttarakhand,1.0
2020-05-04,Uttarakhand,0.0
2020-05-05,Uttarakhand,1.0
2020-05-06,Uttarakhand,0.0
2020-05-07,Uttarakhand,0.0
2020-05-08,Uttarakhand,2.0
2020-05-09,Uttarakhand,4.0
2020-05-10,Uttarakhand,1.0
2020-05-11,Uttarakhand,0.0
2020-05-12,Uttarakhand,1.0
2020-05-13,Uttarakhand,3.0
2020-05-14,Uttarakhand,6.0
2020-05-15,Uttarakhand,4.0
2020-05-16,Uttarakhand,9.0
2020-05-17,Uttarakhand,1.0
2020-05-18,Uttarakhand,4.0
2020-05-19,Uttarakhand,15.0
2020-05-20,Uttarakhand,15.0
2020-05-21,Uttarakhand,19.0
2020-05-22,Uttarakhand,8.0
2020-05-23,Uttarakhand,91.0
2020-05-24,Uttarakhand,73.0
2020-05-25,Uttarakhand,32.0
2020-05-26,Uttarakhand,51.0
2020-05-27,Uttarakhand,69.0
2020-05-28,Uttarakhand,31.0
2020-05-29,Uttarakhand,216.0
2020-05-30,Uttarakhand,33.0
2020-05-31,Uttarakhand,158.0
2020-06-01,Uttarakhand,52.0
2020-06-02,Uttarakhand,84.0
2020-06-03,Uttarakhand,42.0
2020-06-04,Uttarakhand,68.0
2020-06-05,Uttarakhand,62.0
2020-06-06,Uttarakhand,88.0
2020-06-07,Uttarakhand,52.0
2020-06-08,Uttarakhand,56.0
2020-06-09,Uttarakhand,126.0
2020-06-10,Uttarakhand,25.0
2020-06-11,Uttarakhand,93.0
2020-06-12,Uttarakhand,69.0
2020-06-13,Uttarakhand,61.0
2020-06-14,Uttarakhand,34.0
2020-06-15,Uttarakhand,26.0
2020-06-16,Uttarakhand,97.0
2020-06-17,Uttarakhand,81.0
2020-06-18,Uttarakhand,80.0
2020-06-19,Uttarakhand,74.0
2020-06-20,Uttarakhand,124.0
2020-06-21,Uttarakhand,43.0
2020-06-22,Uttarakhand,58.0
2020-06-23,Uttarakhand,133.0
2020-06-24,Uttarakhand,88.0
2020-06-25,Uttarakhand,68.0
2020-06-26,Uttarakhand,34.0
2020-06-27,Uttarakhand,66.0
2020-06-28,Uttarakhand,32.0
2020-06-29,Uttarakhand,8.0
2020-06-30,Uttarakhand,50.0
2020-07-01,Uttarakhand,66.0
2020-07-02,Uttarakhand,37.0
2020-07-03,Uttarakhand,64.0
2020-07-04,Uttarakhand,45.0
2020-07-05,Uttarakhand,31.0
2020-07-06,Uttarakhand,37.0
2020-07-07,Uttarakhand,69.0
2020-07-08,Uttarakhand,28.0
2020-07-09,Uttarakhand,47.0
2020-07-10,Uttarakhand,68.0
2020-07-11,Uttarakhand,44.0
2020-07-12,Uttarakhand,120.0
2020-07-13,Uttarakhand,71.0
2020-07-14,Uttarakhand,78.0
2020-07-15,Uttarakhand,99.0
2020-07-16,Uttarakhand,197.0
2020-07-17,Uttarakhand,120.0
2020-07-18,Uttarakhand,174.0
2020-07-19,Uttarakhand,239.0
2020-07-20,Uttarakhand,127.0
2020-07-21,Uttarakhand,207.0
2020-07-22,Uttarakhand,451.0
2020-07-23,Uttarakhand,145.0
2020-07-24,Uttarakhand,272.0
2020-07-25,Uttarakhand,244.0
2020-07-26,Uttarakhand,143.0
2020-07-27,Uttarakhand,224.0
2020-07-28,Uttarakhand,259.0
2020-07-29,Uttarakhand,279.0
2020-07-30,Uttarakhand,199.0
2020-07-31,Uttarakhand,118.0
2020-08-01,Uttarakhand,264.0
2020-08-02,Uttarakhand,146.0
2020-08-03,Uttarakhand,207.0
2020-08-04,Uttarakhand,208.0
2020-08-05,Uttarakhand,246.0
2020-08-06,Uttarakhand,369.0
2020-08-07,Uttarakhand,278.0
2020-08-08,Uttarakhand,501.0
2020-08-09,Uttarakhand,230.0
2020-08-10,Uttarakhand,389.0
2020-08-11,Uttarakhand,411.0
2020-08-12,Uttarakhand,454.0
2020-08-13,Uttarakhand,416.0
2020-08-14,Uttarakhand,313.0
2020-08-15,Uttarakhand,325.0
2020-08-16,Uttarakhand,235.0
2020-08-17,Uttarakhand,318.0
2020-08-18,Uttarakhand,468.0
2020-08-19,Uttarakhand,264.0
2020-08-20,Uttarakhand,411.0
2020-08-21,Uttarakhand,447.0
2020-08-22,Uttarakhand,483.0
2020-08-23,Uttarakhand,558.0
2020-08-24,Uttarakhand,405.0
2020-08-25,Uttarakhand,485.0
2020-08-26,Uttarakhand,535.0
2020-08-27,Uttarakhand,728.0
2020-08-28,Uttarakhand,588.0
2020-08-29,Uttarakhand,706.0
2020-08-30,Uttarakhand,664.0
2020-08-31,Uttarakhand,592.0
2020-09-01,Uttarakhand,571.0
2020-09-02,Uttarakhand,836.0
2020-09-03,Uttarakhand,946.0
2020-09-04,Uttarakhand,831.0
2020-09-05,Uttarakhand,950.0
2020-09-06,Uttarakhand,668.0
2020-09-07,Uttarakhand,807.0
2020-09-08,Uttarakhand,658.0
2020-09-09,Uttarakhand,1117.0
2020-09-10,Uttarakhand,1015.0
2020-09-11,Uttarakhand,995.0
2020-09-12,Uttarakhand,1115.0
2020-09-13,Uttarakhand,1637.0
2020-09-14,Uttarakhand,1043.0
2020-09-15,Uttarakhand,1391.0
2020-09-16,Uttarakhand,1540.0
2020-09-17,Uttarakhand,1192.0
2020-09-18,Uttarakhand,868.0
2020-09-19,Uttarakhand,2078.0
2020-09-20,Uttarakhand,878.0
2020-09-21,Uttarakhand,814.0
2020-09-22,Uttarakhand,874.0
2020-09-23,Uttarakhand,1069.0
2020-09-24,Uttarakhand,684.0
2020-09-25,Uttarakhand,928.0
2020-09-26,Uttarakhand,949.0
2020-09-27,Uttarakhand,764.0
2020-09-28,Uttarakhand,457.0
2020-09-29,Uttarakhand,493.0
2020-09-30,Uttarakhand,1005.0
2020-10-01,Uttarakhand,248.0
2020-10-02,Uttarakhand,311.0
2020-10-03,Uttarakhand,503.0
2020-10-04,Uttarakhand,1419.0
2020-10-05,Uttarakhand,510.0
2020-10-06,Uttarakhand,338.0
2020-10-07,Uttarakhand,630.0
2020-10-08,Uttarakhand,400.0
2020-10-09,Uttarakhand,704.0
2020-10-10,Uttarakhand,462.0
2020-10-11,Uttarakhand,526.0
2020-10-12,Uttarakhand,296.0
2020-10-13,Uttarakhand,294.0
2020-10-14,Uttarakhand,429.0
2020-10-15,Uttarakhand,423.0
2020-10-16,Uttarakhand,549.0
2020-10-17,Uttarakhand,606.0
2020-10-18,Uttarakhand,376.0
2020-10-19,Uttarakhand,336.0
2020-10-20,Uttarakhand,241.0
2020-10-21,Uttarakhand,505.0
2020-10-22,Uttarakhand,402.0
2020-10-23,Uttarakhand,288.0
2020-10-24,Uttarakhand,359.0
2020-10-25,Uttarakhand,221.0
2020-10-26,Uttarakhand,368.0
2020-10-27,Uttarakhand,213.0
2020-10-28,Uttarakhand,304.0
2020-10-29,Uttarakhand,305.0
2020-10-30,Uttarakhand,349.0
2020-10-31,Uttarakhand,413.0
2020-11-01,Uttarakhand,222.0
2020-11-02,Uttarakhand,331.0
2020-11-03,Uttarakhand,316.0
2020-11-04,Uttarakhand,388.0
2020-11-05,Uttarakhand,480.0
2020-11-06,Uttarakhand,473.0
2020-11-07,Uttarakhand,498.0
2020-11-08,Uttarakhand,243.0
2020-11-09,Uttarakhand,398.0
2020-11-10,Uttarakhand,328.0
2020-11-11,Uttarakhand,783.0
2020-11-12,Uttarakhand,451.0
2020-11-13,Uttarakhand,467.0
2020-11-14,Uttarakhand,296.0
2020-11-15,Uttarakhand,213.0
2020-11-16,Uttarakhand,243.0
2020-11-17,Uttarakhand,429.0
2020-11-18,Uttarakhand,420.0
2020-11-19,Uttarakhand,386.0
2020-11-20,Uttarakhand,512.0
2020-11-21,Uttarakhand,585.0
2020-11-22,Uttarakhand,466.0
2020-11-23,Uttarakhand,376.0
2020-11-24,Uttarakhand,528.0
2020-11-25,Uttarakhand,482.0
2020-11-26,Uttarakhand,355.0
2020-11-27,Uttarakhand,530.0
2020-11-28,Uttarakhand,424.0
2020-11-29,Uttarakhand,389.0
2020-11-30,Uttarakhand,455.0
2020-12-01,Uttarakhand,473.0
2020-12-02,Uttarakhand,516.0
2020-12-03,Uttarakhand,491.0
2020-12-04,Uttarakhand,618.0
2020-12-05,Uttarakhand,680.0
2020-12-06,Uttarakhand,424.0
2020-12-07,Uttarakhand,512.0
2020-12-08,Uttarakhand,632.0
2020-12-09,Uttarakhand,515.0
2020-12-10,Uttarakhand,830.0
2020-12-11,Uttarakhand,725.0
2020-12-12,Uttarakhand,728.0
2020-12-13,Uttarakhand,490.0
2020-12-14,Uttarakhand,577.0
2020-12-15,Uttarakhand,496.0
2020-12-16,Uttarakhand,567.0
2020-12-17,Uttarakhand,620.0
2020-12-18,Uttarakhand,580.0
2020-12-19,Uttarakhand,584.0
2020-12-20,Uttarakhand,464.0
2020-12-21,Uttarakhand,448.0
2020-12-22,Uttarakhand,611.0
2020-12-23,Uttarakhand,564.0
2020-12-24,Uttarakhand,436.0
